Answer,Question
11625418,1014550
11625755,1014876
11625763,1014550
11626128,1015164
11626166,1014876
11627263,1015164
11627341,1016080
11628455,1016654
11628490,1016654
11628980,1014256
11629870,1016654
11629977,1016654
11630898,1018267
11630973,1017881
11631695,1018972
11632002,1019061
11632545,1018980
11632662,1019657
11633425,1020163
11633728,1016080
11633860,1016080
11634249,1020163
11634470,1015164
11634930,1018980
11635047,1020163
11636325,1022150
11636433,1019657
11637983,1007815
11638345,1018980
11640311,1021203
11640350,1002371
11640610,1025016
11641034,1025453
11641307,1025453
11643466,1026984
11643654,1026984
11644378,1027760
11644740,1027760
11646931,1029419
11647364,1026984
11647465,1029419
11649368,1031119
11649375,1031119
11650746,1020163
11650988,1020163
11652674,1032555
11654608,1034542
11654612,1034542
11654778,1034542
11656023,1035489
11656613,1035489
11658908,1037670
11659541,1037670
11659580,1038052
11659619,1038052
11660036,1037670
11660081,1038509
11663592,1040907
11663877,1039016
11665771,1039016
11667855,1031119
11667915,1029419
11668240,1040907
11670000,1040907
11671983,1044232
11672328,1025453
11673314,1047679
11673317,1047679
11673619,1047679
11673879,1047679
11676108,1047679
11676952,1050080
11677429,1050469
11677961,1050469
11679807,1051683
11680009,1051683
11680524,1051683
11680537,1051683
11682771,1054111
11682777,1054111
11683696,1051683
11684297,1054111
11685232,1055402
11689361,1058698
11690777,1059867
11690895,1059867
11692541,1059867
11693757,1059867
11695323,1062907
11695551,1062933
11695710,1063011
11696074,1063011
11697187,1055035
11701023,1066115
11703047,1062933
11705954,1066115
11706047,1070276
11706463,1070191
11706466,1070276
11708993,1062933
11711074,582916
11712133,1074380
11712474,1074380
11712729,1074712
11712854,750913
11713284,1074871
11713382,1074995
11713698,1074712
11714325,1074995
11714777,1076151
11714833,1076151
11715004,471230
11715210,1076151
11715212,1076073
11715425,1074995
11715816,1076151
11716418,1077389
11716430,1076193
11720049,1076193
11720906,1079847
11721235,1079847
11721443,1080783
11721603,1079847
11721712,1080783
11722677,1074871
11722913,1080783
11727160,1084541
11727459,1074871
11727491,1084785
11727606,1084541
11729316,1084541
11729843,1086492
11729997,1086492
11730095,1086492
11732353,1086492
11733571,1088986
11733597,453989
11733773,120513
11733981,1089249
11733989,1089249
11734273,1089609
11734277,1089609
11734433,1089624
11735530,1090026
11737380,1091628
11737391,1091628
11737994,1091628
11738450,1084541
11738509,1091628
11739067,1092791
11739741,1093296
11739749,1093296
11740122,1092791
11741232,1089503
11743491,1095710
11743523,1095951
11744016,1096122
11744140,1096122
11744491,1096598
11744802,1096701
11746437,1096701
11748858,1099639
11749904,1100244
11751028,1095951
11752513,1102152
11752637,1102152
11752683,1102152
11753169,1101350
11753204,1101350
11754489,1092791
11754685,1103517
11754843,1103856
11754882,1103517
11754934,1103856
11758018,1106057
11758737,1106682
11759347,1106682
11761123,1101350
11762070,1108709
11763130,1109656
11763134,1109656
11763149,1109656
11764772,1110253
11766989,1111717
11767911,1113018
11768106,1113018
11768262,1113213
11768565,1113213
11772021,1116007
11775612,1096701
11776362,1118911
11776848,1118911
11778529,1120459
11779383,1120951
11779683,1120951
11786708,1126219
11787834,1126935
11788710,916878
11791025,1128525
11791611,1129240
11792315,1128525
11792462,1130049
11792605,1130049
11792675,1130327
11793111,1130615
11793118,1130615
11793403,1130475
11793549,1130327
11794045,1131212
11794112,1131212
11795165,1131212
11795167,1130475
11796232,1132584
11796438,1131212
11796446,1132781
11796498,1132781
11796753,1133107
11796823,1132584
11796866,1133107
11796931,1133107
11797941,1133709
11797974,1134000
11797988,1133957
11798182,1134112
11798194,1134112
11798217,1134165
11800966,1130615
11801740,1136662
11802309,1136662
11803684,1137794
11804051,1138295
11804206,1138295
11805836,1139473
11806144,1139735
11806949,1139735
11807315,1140460
11807389,1138221
11809062,1141446
11809214,1141446
11809329,1141407
11809409,1141407
11809516,1141407
11810374,1141407
11810930,1142915
11811360,1143314
11811670,1143373
11812854,1144379
11814015,1145305
11814103,1145305
11814159,1143883
11814356,1145305
11814529,1145305
11815164,1146071
11815183,1145953
11815496,1146071
11815582,1146071
11816920,1147240
11817226,1146071
11819655,1142754
11820947,1148567
11821480,1150048
11822074,1134165
11822830,1150931
11823290,1151830
11823898,1151830
11824992,1152652
11825160,1152652
11825403,1152652
11825460,362437
11825728,1153317
11825882,1153490
11827096,1153490
11827541,414937
11827805,1154676
11828185,1154676
11828482,1155353
11829656,1154676
11829872,1156350
11830019,1156350
11834833,1155353
11835530,1159420
11836416,1160537
11837827,1161532
11838093,1161992
11839470,1163205
11839625,1163347
11839627,845092
11839652,1161992
11839739,1163388
11839773,1163388
11839827,1163388
11840266,1163861
11841625,1163347
11841647,1164875
11842147,1164875
11842676,1165543
11843542,1165325
11843570,1164528
11844009,1161992
11844780,1166950
11844995,1166950
11845284,1096598
11845430,1163347
11845507,1166950
11845769,1167664
11845793,1166950
11845797,1167664
11845803,1165325
11846352,1167664
11846640,1165306
11849275,1169502
11849458,1170184
11849484,1170184
11850754,1171144
11851236,1171145
11851262,1171144
11851631,1171693
11851638,1171865
11851790,1171865
11851915,1171693
11852176,1171693
11853217,1172887
11853400,1173057
11853987,1173361
11854054,1173253
11855254,1173057
11858293,1173253
11858317,1165543
11860180,1176405
11860266,1176405
11860425,1177953
11860465,1171144
11860475,1177963
11861540,1176405
11861609,1178768
11861774,1178768
11862134,1179032
11863040,1178768
11864527,1180782
11864818,1180782
11866292,1178768
11866319,1179985
11867168,1180782
11868007,1183296
11868064,1182369
11868334,1179032
11868415,1183389
11869223,1179032
11870385,1184786
11870463,1184786
11870468,1185042
11870494,1185042
11871776,1185231
11872118,1185811
11872509,1186414
11872595,1186414
11872738,1184876
11873097,1186306
11873521,1186993
11873541,1186993
11873603,1187261
11873644,1187261
11875370,1183042
11876280,1183042
11876296,1189099
11876898,1186993
11877077,1186413
11878744,255025
11879801,1189099
11881561,1186414
11883687,1194025
11883781,1194025
11884117,1184786
11886413,1194025
11889920,255025
11891345,1199579
11892401,1199579
11893433,1199579
11895664,1199579
11898532,1181275
11898593,1204825
11900716,1206326
11900813,1204970
11900896,1206326
11901126,1206326
11901333,1204970
11901769,1170158
11901833,1206326
11901900,1206326
11902455,1203756
11902626,1207613
11903179,1206326
11903587,1208205
11903721,1208205
11904017,1206326
11904267,1206326
11904634,1208205
11905362,1206326
11905683,1206088
11906837,1210370
11908754,1211567
11909088,1185368
11912662,1214466
11912739,1214466
11913431,1214993
11913974,1214466
11916903,158093
11918011,1217860
11919686,1217860
11921454,1220249
11922225,1220907
11922631,1220907
11923512,1221311
11923783,1220907
11924145,1221311
11924550,1221800
11927671,1224122
11927995,1224978
11928378,1224978
11928540,1224978
11929808,1224122
11930115,1226338
11931762,1227641
11932426,246818
11936127,1230296
11936694,1230296
11936838,1230113
11937856,1230113
11941051,1234054
11941356,1234299
11941956,1234821
11942000,1234821
11942107,1234821
11944009,1236095
11945347,1237039
11945576,1166950
11945598,1234821
11945935,1237039
11948109,1238676
11948973,1238822
11949293,1238822
11949662,1236067
11950779,1240586
11951048,1240551
11951569,1241077
11952161,1241077
11952242,1240551
11952831,1241692
11953041,1238822
11953249,1234821
11953252,1242306
11953265,1242306
11953366,1242412
11953370,1242412
11953476,1239625
11954721,1243315
11954759,1240586
11955020,1243315
11955133,1243469
11955494,1243315
11955630,1243315
11960751,1246882
11961352,1246882
11962075,1248337
11962334,1248337
11964814,1250148
11965000,1250148
11965050,1250148
11965058,1250148
11965089,1250291
11965386,1250568
11965487,1250568
11965763,1250568
11965810,1250568
11966214,1246425
11966744,1250291
11966832,1251505
11967581,1250568
11968965,1250966
11969171,1249170
11969635,1246425
11969673,1249170
11970155,1250291
11971586,1252576
11972301,1252576
11972528,1255340
11973080,1254666
11973128,1255340
11973345,1250148
11973779,1256026
11974576,1256814
11975209,1257170
11975287,1250966
11977426,1257170
11978783,1257170
11979179,1259582
11979581,1259582
11979605,1256026
11980312,1259582
11983819,1263005
11983825,1263005
11984841,1263475
11984934,1263475
11985447,1262126
11988070,1169502
11988807,1266092
11989363,1263475
11990764,1267881
11991234,1267881
11991254,1268235
11991264,1268087
11991435,1268359
11991476,1268087
11992022,1268813
11992300,1268813
11997637,1250568
11997843,1272776
11997915,1272776
11999591,636367
11999723,1274108
11999761,1274108
12000377,1274508
12000405,1274508
12003374,1276787
12003556,1276787
12005519,1278277
12005593,1277213
12006257,1278704
12006725,1279103
12007465,1206326
12007496,1278277
12007527,1279618
12015618,367707
12015690,1285467
12016299,1285649
12016338,1285649
12016358,1285649
12022426,1289683
12022539,1289683
12023161,1290188
12024197,1291432
12024206,1291367
12024343,1291500
12024876,1291367
12024996,1291970
12025582,1291670
12025602,1292378
12025639,1292378
12025656,1291970
12025670,1291500
12025677,1291970
12025997,1291670
12026134,1291670
12027724,1293765
12027793,1293890
12028460,1183389
12028574,1290188
12028737,1293890
12029742,1291670
12029955,1295538
12031611,1295538
12032585,1297386
12034923,1297386
12034931,1299026
12034973,1291367
12035165,1291432
12035246,1299000
12036634,1299000
12037156,1299894
12037552,1299894
12037567,1299894
12039653,1302274
12040345,1164528
12041098,1303200
12045004,1304233
12045830,1306506
12045853,1306506
12047197,1307636
12047655,1307985
12048867,1277213
12049057,1307985
12049818,1307985
12049918,1309435
12049951,1309605
12050974,1310232
12052237,1297386
12053798,1130475
12055879,840442
12056545,1313581
12057278,1314611
12057308,1314611
12057399,1314611
12057445,1314611
12057657,1314611
12057692,1314831
12059533,1314611
12059986,1316357
12060517,1316357
12061108,1317279
12061210,1317366
12061368,1317366
12061413,1297386
12062958,1318647
12064811,1318647
12064842,1317279
12065125,1320168
12065532,1317279
12065676,1320333
12068801,1321943
12069340,1321943
12070024,1321943
12070290,1323554
12070641,1323554
12071023,1320168
12071090,1321943
12072817,1321943
12073015,1325569
12073216,1320168
12073270,187234
12073633,1321943
12074834,1321943
12074848,1321943
12074902,1321943
12079111,1329903
12079361,1330051
12079391,1330051
12080331,1330051
12081240,1330966
12081305,1330966
12081383,1330966
12083304,1317279
12084516,1333260
12086588,1333260
12088523,1329903
12088562,1329903
12091753,1338564
12091951,1338564
12094281,1317513
12094588,1340103
12097379,1342051
12097516,1342051
12097656,1342051
12097666,1340103
12101489,1345208
12101499,1345208
12102556,1345245
12102759,1345697
12105117,1347921
12106553,1347888
12107014,1349352
12108923,1346431
12109866,1351328
12112104,1346431
12113067,1353257
12113176,1353623
12113244,1353712
12113303,1353712
12113433,1353623
12113563,1353712
12113737,1353712
12114001,1354010
12114593,1349788
12114997,1354756
12115715,1354610
12117158,1354610
12119881,1358282
12119892,1358282
12121240,1357202
12121254,1359248
12122581,1360156
12122957,1360156
12123610,1360932
12126349,1360932
12131014,1365874
12133158,1365874
12133227,1365874
12133450,1365874
12134075,1368279
12134079,1368279
12135575,1368279
12136001,1369543
12137070,1369543
12137531,1369543
12140312,1372647
12141268,1373132
12141663,1373132
12142375,1373691
12142535,1372808
12144076,1360156
12144112,1248337
12144198,1375165
12144212,1365874
12144622,1375689
12145226,1375689
12145686,1363758
12145993,1375165
12146727,1375689
12148230,1378111
12150481,1379877
12151320,1368279
12151978,1379904
12152446,1380869
12152568,1380869
12153082,1380869
12154657,1382989
12155694,1372647
12156341,1382989
12156766,1384430
12156770,1384430
12156779,1384430
12156802,1384430
12156814,1384430
12159459,1384430
12160424,1387007
12162285,1384430
12166205,1373691
12166348,1387007
12166357,1387587
12168910,1393081
12169387,1393081
12170162,771064
12170259,771064
12170872,1394412
12173475,1384430
12174485,1396905
12174606,1396744
12175806,1397742
12176298,1397645
12176324,1397647
12176354,1398159
12178838,1399805
12179813,1399938
12179973,1399805
12181522,1401351
12181558,1401351
12182570,1399805
12184263,1403438
12186382,1404306
12187363,1404306
12187378,1399938
12187421,1405361
12189107,1397645
12192340,1408976
12192531,1408976
12192804,1409253
12193251,1403438
12194162,1409819
12194986,1360932
12195051,1409819
12196050,1411181
12196148,1409637
12196360,1411181
12198027,1410991
12198338,1410983
12198682,1410983
12198773,273439
12200791,1414171
12204984,1416848
12205115,1416848
12205277,1417469
12207203,1418100
12207323,1418100
12207779,1417469
12209514,187234
12210861,1417469
12211535,1421375
12214664,1410702
12217347,1002371
12217811,1414171
12218266,1425434
12219156,1426541
12219341,1426541
12220050,1426541
12220589,1427572
12221373,1427876
12221809,1427876
12223368,1079847
12224818,1129240
12225913,1427876
12228419,1432691
12228995,1432689
